Date;Open;High;Low;Close ;Adj Close ;Volume
;;;;Close price adjusted for splits.;Adjusted close price adjusted for splits and dividend and/or capital gain distributions.;
Feb 2, 2023;4,600.00;4,770.00;4,600.00;4,770.00;4,285.71;1,566,400
Feb 1, 2023;4,540.00;4,700.00;4,500.00;4,600.00;4,132.96;2,094,000
Jan 31, 2023;4,540.00;4,540.00;4,480.00;4,530.00;4,070.07;1,030,200
Jan 30, 2023;4,590.00;4,590.00;4,450.00;4,520.00;4,061.09;331,6
Jan 27, 2023;4,680.00;4,690.00;4,540.00;4,590.00;4,123.98;1,104,100
Jan 26, 2023;4,690.00;4,740.00;4,650.00;4,690.00;4,213.83;1,552,000
Jan 25, 2023;4,690.00;4,740.00;4,620.00;4,690.00;4,213.83;780,7
Jan 24, 2023;4,650.00;4,690.00;4,520.00;4,690.00;4,213.83;924,8
Jan 20, 2023;4,590.00;4,720.00;4,450.00;4,650.00;4,177.89;6,704,700
Jan 19, 2023;4,400.00;4,600.00;4,350.00;4,600.00;4,132.96;3,219,500
Jan 18, 2023;4,260.00;4,400.00;4,260.00;4,400.00;3,953.27;1,163,800
Jan 17, 2023;4,200.00;4,350.00;4,200.00;4,200.00;3,773.58;1,358,400
Jan 16, 2023;4,180.00;4,220.00;4,100.00;4,200.00;3,773.58;4,985,800
Jan 13, 2023;4,260.00;4,270.00;4,140.00;4,140.00;3,719.67;1,289,900
Jan 12, 2023;4,230.00;4,270.00;4,170.00;4,260.00;3,827.48;1,655,400
Jan 11, 2023;4,210.00;4,400.00;4,150.00;4,150.00;3,728.65;5,328,600
Jan 10, 2023;4,140.00;4,270.00;4,010.00;4,150.00;3,728.65;1,723,300
Jan 9, 2023;4,250.00;4,280.00;3,980.00;4,140.00;3,719.67;2,192,400
Jan 6, 2023;4,370.00;4,370.00;4,270.00;4,270.00;3,836.47;620,1
Jan 5, 2023;4,400.00;4,410.00;4,350.00;4,350.00;3,908.35;1,081,900
Jan 4, 2023;4,300.00;4,400.00;4,270.00;4,400.00;3,953.27;701,8
Jan 3, 2023;4,360.00;4,370.00;4,270.00;4,300.00;3,863.42;243,1
Jan 2, 2023;4,300.00;4,360.00;4,220.00;4,360.00;3,917.33;244,6
Dec 30, 2022;4,300.00;4,300.00;4,220.00;4,250.00;3,818.50;112,5
Dec 29, 2022;4,350.00;4,350.00;4,200.00;4,300.00;3,863.42;909,1
Dec 28, 2022;4,400.00;4,400.00;4,300.00;4,350.00;3,908.35;1,148,900
Dec 27, 2022;4,380.00;4,410.00;4,300.00;4,400.00;3,953.27;1,237,300
Dec 26, 2022;4,360.00;4,420.00;4,350.00;4,380.00;3,935.30;222,2
Dec 23, 2022;4,460.00;4,460.00;4,360.00;4,360.00;3,917.33;1,110,300
Dec 22, 2022;4,480.00;4,480.00;4,370.00;4,460.00;4,007.18;1,171,000
Dec 21, 2022;4,510.00;4,510.00;4,400.00;4,480.00;4,025.15;567,9
Dec 20, 2022;4,360.00;4,520.00;4,350.00;4,520.00;4,061.09;1,269,400
Dec 19, 2022;4,560.00;4,590.00;4,360.00;4,360.00;3,917.33;2,374,100
Dec 16, 2022;4,600.00;4,600.00;4,450.00;4,500.00;4,043.12;1,301,800
Dec 15, 2022;4,450.00;4,590.00;4,430.00;4,590.00;4,123.98;900,2
Dec 14, 2022;4,500.00;4,600.00;4,430.00;4,430.00;3,980.22;651,2
Dec 13, 2022;4,570.00;4,580.00;4,470.00;4,500.00;4,043.12;542,8
Dec 12, 2022;4,460.00;4,590.00;4,400.00;4,570.00;4,106.01;554,1
Dec 9, 2022;4,350.00;4,500.00;4,350.00;4,460.00;4,007.18;960,7
Dec 8, 2022;4,390.00;4,440.00;4,300.00;4,350.00;3,908.35;2,317,300
Dec 7, 2022;4,600.00;4,600.00;4,340.00;4,390.00;3,944.29;2,268,100
Dec 6, 2022;4,450.00;4,600.00;4,140.00;4,600.00;4,132.96;3,959,700
Dec 5, 2022;4,460.00;4,490.00;4,380.00;4,450.00;3,998.19;2,914,500
Dec 2, 2022;4,450.00;4,550.00;4,450.00;4,470.00;4,016.16;605,2
Dec 1, 2022;4,690.00;4,690.00;4,470.00;4,490.00;4,034.13;1,744,800
Nov 30, 2022;4,530.00;4,700.00;4,460.00;4,690.00;4,213.83;3,120,000
