Date;Open;High;Low;Close ;Adj Close ;Volume
;;;;Close price adjusted for splits.;Adjusted close price adjusted for splits and dividend and/or capital gain distributions.;
Apr 8, 2026;1,880.00;2,000.00;1,880.00;1,980.00;1,980.00;27,361,500
Apr 7, 2026;1,855.00;1,865.00;1,825.00;1,840.00;1,840.00;3,577,200
Apr 6, 2026;1,865.00;1,865.00;1,830.00;1,855.00;1,855.00;3,036,900
Apr 2, 2026;1,875.00;1,890.00;1,820.00;1,865.00;1,865.00;12,238,700
Apr 1, 2026;1,860.00;1,900.00;1,850.00;1,875.00;1,875.00;10,694,800
Mar 31, 2026;1,845.00;1,865.00;1,820.00;1,830.00;1,830.00;14,495,400
Mar 30, 2026;1,850.00;1,860.00;1,830.00;1,830.00;1,830.00;8,452,700
Mar 27, 2026;1,890.00;1,890.00;1,840.00;1,860.00;1,860.00;6,332,100
Mar 26, 2026;1,845.00;1,905.00;1,845.00;1,875.00;1,875.00;15,085,800
Mar 25, 2026;1,840.00;1,865.00;1,825.00;1,845.00;1,845.00;10,110,000
Mar 17, 2026;1,890.00;1,890.00;1,800.00;1,840.00;1,840.00;15,869,100
Mar 16, 2026;1,790.00;1,895.00;1,740.00;1,865.00;1,865.00;12,408,300
Mar 13, 2026;1,845.00;1,855.00;1,785.00;1,790.00;1,790.00;9,206,800
Mar 12, 2026;1,865.00;1,900.00;1,830.00;1,855.00;1,855.00;16,875,600
Mar 11, 2026;1,925.00;1,925.00;1,860.00;1,870.00;1,870.00;9,610,000
Mar 10, 2026;1,940.00;1,965.00;1,875.00;1,920.00;1,920.00;17,121,000
Mar 9, 2026;1,960.00;1,960.00;1,870.00;1,875.00;1,875.00;18,535,200
Mar 6, 2026;1,990.00;2,030.00;1,975.00;2,010.00;2,010.00;6,779,900
Mar 5, 2026;2,000.00;2,030.00;1,970.00;1,985.00;1,985.00;11,096,900
Mar 4, 2026;2,040.00;2,040.00;1,965.00;1,990.00;1,990.00;15,845,800
Mar 3, 2026;2,010.00;2,090.00;1,995.00;2,040.00;2,040.00;22,417,100
Mar 2, 2026;2,070.00;2,090.00;2,010.00;2,010.00;2,010.00;19,406,600
Feb 27, 2026;2,100.00;2,140.00;2,070.00;2,110.00;2,110.00;12,802,100
Feb 26, 2026;2,210.00;2,220.00;2,100.00;2,110.00;2,110.00;16,747,900
Feb 25, 2026;2,140.00;2,210.00;2,140.00;2,190.00;2,190.00;14,555,700
Feb 24, 2026;2,180.00;2,220.00;2,120.00;2,140.00;2,140.00;18,059,900
Feb 23, 2026;2,230.00;2,280.00;2,180.00;2,180.00;2,180.00;21,207,200
Feb 20, 2026;2,230.00;2,260.00;2,210.00;2,230.00;2,230.00;13,142,800
Feb 19, 2026;2,300.00;2,310.00;2,210.00;2,230.00;2,230.00;11,017,100
Feb 18, 2026;2,250.00;2,330.00;2,220.00;2,290.00;2,290.00;9,507,200
Feb 13, 2026;2,310.00;2,320.00;2,210.00;2,250.00;2,250.00;20,281,500
Feb 12, 2026;2,370.00;2,380.00;2,310.00;2,310.00;2,310.00;7,511,200
Feb 11, 2026;2,370.00;2,380.00;2,340.00;2,370.00;2,370.00;7,338,500
