Date;Open;High;Low;Close ;Adj Close ;Volume
;;;;Close price adjusted for splits.;Adjusted close price adjusted for splits and dividend and/or capital gain distributions.;
Jun 23, 2026;6,575.00;6,650.00;6,475.00;6,600.00;6,347.44;3,657,800
Jun 22, 2026;6,875.00;6,875.00;6,525.00;6,575.00;6,323.39;2,886,500
Jun 19, 2026;6,550.00;6,800.00;6,500.00;6,700.00;6,443.61;13,041,800
Jun 18, 2026;6,625.00;6,650.00;6,500.00;6,625.00;6,371.48;4,188,900
Jun 17, 2026;6,600.00;6,775.00;6,500.00;6,625.00;6,371.48;5,517,400
Jun 15, 2026;6,500.00;6,700.00;6,500.00;6,600.00;6,347.44;9,935,600
Jun 12, 2026;6,275.00;6,450.00;6,175.00;6,350.00;6,107.00;13,984,100
Jun 11, 2026;6,250.00;6,450.00;6,175.00;6,250.00;6,010.83;12,389,600
Jun 10, 2026;6,125.00;6,325.00;6,100.00;6,250.00;6,010.83;10,357,600
Jun 9, 2026;6,000.00;6,325.00;5,925.00;6,325.00;6,082.96;4,113,300
Jun 8, 2026;6,425.00;6,425.00;6,000.00;6,000.00;5,770.40;3,951,800
Jun 5, 2026;6,625.00;6,625.00;6,400.00;6,450.00;6,203.18;7,736,900
Jun 4, 2026;6,550.00;6,625.00;6,375.00;6,625.00;6,371.48;8,176,900
Jun 3, 2026;6,800.00;6,825.00;6,425.00;6,525.00;6,275.31;9,366,000
Jun 2, 2026;7,100.00;7,100.00;6,750.00;6,800.00;6,539.78;9,456,000
May 29, 2026;6,875.00;7,100.00;6,775.00;7,100.00;6,828.30;5,777,900
May 28, 2026;6,875.00;6,875.00;6,875.00;6,875.00;6,611.91;-
May 27, 2026;6,875.00;6,875.00;6,875.00;6,875.00;6,611.91;-
May 26, 2026;7,100.00;7,100.00;6,875.00;6,875.00;6,611.91;3,354,100
May 25, 2026;6,925.00;7,150.00;6,850.00;7,100.00;6,828.30;6,552,500
May 22, 2026;6,675.00;6,950.00;6,575.00;6,825.00;6,563.83;5,072,300
May 21, 2026;6,750.00;6,800.00;6,625.00;6,675.00;6,419.57;6,240,200
May 20, 2026;6,725.00;6,825.00;6,700.00;6,750.00;6,491.70;7,512,200
May 19, 2026;6,825.00;6,850.00;6,700.00;6,725.00;6,467.65;4,197,400
May 18, 2026;6,825.00;6,850.00;6,725.00;6,800.00;6,539.78;5,351,100
May 15, 2026;6,825.00;6,825.00;6,825.00;6,825.00;6,563.83;-
May 14, 2026;6,825.00;6,825.00;6,825.00;6,825.00;6,563.83;-
May 13, 2026;6,925.00;6,925.00;6,800.00;6,825.00;6,563.83;4,991,500
May 12, 2026;7,100.00;7,125.00;6,850.00;6,950.00;6,684.04;5,044,900
May 11, 2026;7,050.00;7,175.00;6,900.00;7,100.00;6,828.30;5,072,900
May 8, 2026;7,175.00;7,250.00;7,025.00;7,050.00;6,780.22;7,207,100
May 7, 2026;6,900.00;7,250.00;6,875.00;7,175.00;6,900.43;13,524,700
May 6, 2026;6,725.00;6,850.00;6,725.00;6,800.00;6,539.78;6,494,900
May 5, 2026;6,775.00;6,800.00;6,700.00;6,725.00;6,467.65;7,234,600
May 4, 2026;6,775.00;6,875.00;6,675.00;6,800.00;6,539.78;6,688,000
Apr 30, 2026;6,725.00;6,775.00;6,650.00;6,775.00;6,515.74;6,568,000
Apr 29, 2026;6,775.00;6,825.00;6,700.00;6,725.00;6,467.65;6,155,900
Apr 28, 2026;6,900.00;6,950.00;6,750.00;6,775.00;6,515.74;5,589,600
Apr 27, 2026;6,825.00;6,925.00;6,750.00;6,900.00;6,635.96;4,100,900
Apr 24, 2026;7,075.00;7,100.00;6,825.00;6,825.00;6,563.83;8,562,900
Apr 23, 2026;7,100.00;7,150.00;7,025.00;7,075.00;6,804.26;6,103,600
Apr 22, 2026;7,175.00;7,175.00;7,050.00;7,100.00;6,828.30;7,957,300
Apr 21, 2026;7,175.00;7,200.00;7,125.00;7,150.00;6,876.39;3,851,300
Apr 20, 2026;7,275.00;7,300.00;7,175.00;7,175.00;6,900.43;3,932,800
Apr 17, 2026;7,275.00;7,300.00;7,225.00;7,300.00;7,020.65;2,626,700
Apr 16, 2026;7,250.00;7,325.00;7,225.00;7,275.00;6,996.61;3,765,900
Apr 15, 2026;7,250.00;7,300.00;7,200.00;7,200.00;6,924.48;6,618,700
Apr 14, 2026;7,275.00;7,300.00;7,200.00;7,225.00;6,948.52;4,643,000
Apr 13, 2026;7,375.00;7,375.00;7,200.00;7,225.00;6,948.52;5,113,800
Apr 10, 2026;7,475.00;7,475.00;7,350.00;7,375.00;7,092.78;3,243,900
Apr 9, 2026;7,525.00;7,525.00;7,400.00;7,450.00;7,164.91;3,881,800
Apr 8, 2026;7,450.00;7,550.00;7,375.00;7,525.00;7,237.04;2,420,400
Apr 7, 2026;7,425.00;7,425.00;7,300.00;7,325.00;7,044.69;1,337,800
Apr 6, 2026;7,375.00;7,450.00;7,250.00;7,425.00;7,140.87;2,031,700
Apr 2, 2026;7,375.00;7,475.00;7,350.00;7,375.00;7,092.78;3,685,000
Apr 1, 2026;7,350.00;7,450.00;7,275.00;7,400.00;7,116.82;2,712,700
Mar 31, 2026;7,325.00;7,450.00;7,150.00;7,350.00;7,068.74;10,698,900
Mar 30, 2026;7,075.00;7,225.00;7,075.00;7,225.00;6,948.52;2,735,600
Mar 27, 2026;7,275.00;7,300.00;7,100.00;7,100.00;6,828.30;2,839,300
Mar 26, 2026;7,300.00;7,375.00;7,225.00;7,275.00;6,996.61;2,518,000
Mar 25, 2026;7,125.00;7,300.00;7,125.00;7,250.00;6,972.56;2,837,600
Mar 17, 2026;7,100.00;7,325.00;7,100.00;7,100.00;6,828.30;5,574,000
Mar 16, 2026;7,325.00;7,350.00;7,075.00;7,075.00;6,804.26;3,602,000
Mar 13, 2026;7,500.00;7,525.00;7,250.00;7,250.00;6,972.56;4,264,700
Mar 12, 2026;7,250.00;7,575.00;7,225.00;7,575.00;7,285.13;9,775,100
Mar 11, 2026;7,250.00;7,325.00;7,225.00;7,250.00;6,972.56;3,376,700
Mar 10, 2026;7,275.00;7,300.00;7,200.00;7,250.00;6,972.56;2,522,500
Mar 9, 2026;7,350.00;7,350.00;7,100.00;7,125.00;6,852.35;11,547,600
Mar 6, 2026;7,475.00;7,525.00;7,400.00;7,450.00;7,164.91;3,343,800
Mar 5, 2026;7,525.00;7,650.00;7,400.00;7,475.00;7,188.95;6,618,400
Mar 4, 2026;7,700.00;7,800.00;7,200.00;7,475.00;7,188.95;14,354,800
Mar 3, 2026;7,625.00;7,800.00;7,600.00;7,700.00;7,405.34;5,983,700
Mar 2, 2026;7,800.00;7,825.00;7,550.00;7,600.00;7,309.17;13,451,700
Feb 27, 2026;7,950.00;8,025.00;7,850.00;7,850.00;7,549.60;7,916,500
